order_item_id,order_id,product_id,quantity,unit_price,total_price,discount
2013,466,338,4,412.83,1584.17,67.15
2014,466,188,1,204.61,204.61,0.0
2015,466,22,4,431.53,1657.3,68.82
2016,466,79,5,414.18,1991.13,79.77
2017,466,109,1,207.11,207.11,0.0
2018,467,19,1,118.33,118.33,0.0
2019,468,283,1,395.21,395.21,0.0
2020,468,223,5,122.32,611.6,0.0
2021,468,195,2,411.72,823.44,0.0
2022,468,197,5,499.07,2380.02,115.33
2023,469,243,5,283.94,1394.81,24.89
2024,470,3,4,405.67,1622.68,0.0
2025,470,150,3,307.24,921.72,0.0
2026,470,279,5,164.44,822.2,0.0
2027,470,85,4,135.91,543.64,0.0
2028,470,113,3,485.69,1379.59,77.48
2029,470,263,1,221.89,221.89,0.0
2030,470,144,1,281.19,281.19,0.0
2031,470,20,5,363.06,1815.3,0.0
2032,471,135,4,296.49,1185.96,0.0
2033,471,243,1,283.94,283.94,0.0
2034,471,324,1,146.72,135.51,11.21
2035,472,69,1,277.44,277.44,0.0
2036,472,11,2,257.22,514.44,0.0
2037,472,161,5,56.31,281.55,0.0
2038,472,116,4,67.75,271.0,0.0
2039,473,315,4,103.08,412.32,0.0
2040,473,213,2,333.73,667.46,0.0
2041,473,29,4,231.33,925.32,0.0
2042,473,114,3,407.46,1222.38,0.0
2043,473,125,2,116.95,233.9,0.0
2044,473,21,5,214.67,1073.35,0.0
2045,473,285,3,128.94,386.82,0.0
2046,473,340,4,187.85,751.4,0.0
2047,474,281,2,293.07,586.14,0.0
2048,474,50,2,408.43,816.86,0.0
2049,474,77,2,218.19,436.38,0.0
2050,474,313,5,78.42,392.1,0.0
2051,474,296,1,309.94,309.94,0.0
2052,474,136,2,267.65,535.3,0.0
2053,474,156,3,455.93,1367.79,0.0
2054,475,46,3,170.92,512.76,0.0
2055,475,259,2,385.63,771.26,0.0
2056,475,39,1,432.85,432.85,0.0
2057,475,187,4,441.76,1767.04,0.0
2058,475,107,2,66.18,132.36,0.0
2059,475,263,4,221.89,887.56,0.0
2060,475,13,-2,322.28,-644.56,0.0
2061,476,260,5,218.08,1090.4,0.0
2062,476,282,5,112.83,564.15,0.0
2063,476,59,5,324.33,1621.65,0.0
2064,476,143,3,459.38,1378.14,0.0
2065,477,231,4,457.99,1831.96,0.0
2066,477,10,4,75.72,302.88,0.0
2067,478,122,3,51.15,153.45,0.0
2068,479,89,1,374.41,327.65,46.76
2069,479,328,1,355.06,355.06,0.0
2070,479,167,4,363.56,1454.24,0.0
2071,480,4,1,50.91,42.85,8.06
2072,480,22,1,431.53,431.53,0.0
2073,481,147,4,184.49,737.96,0.0
2074,481,120,5,397.58,1987.9,0.0
2075,481,340,2,187.85,375.7,0.0
2076,481,223,1,376.68,376.68,0.0
2077,481,305,5,8.94,44.7,0.0
2078,482,190,1,469.78,430.38,39.4
2079,482,323,3,298.3,894.9,0.0
2080,482,317,1,411.73,411.73,0.0
2081,482,283,3,395.21,1185.63,0.0
2082,483,273,4,21.18,84.72,0.0
2083,483,40,-3,93.39,-280.17,0.0
2084,484,162,3,490.51,1471.53,0.0
2085,484,66,2,426.22,778.04,74.4
2086,484,323,4,298.3,1193.2,0.0
2087,485,162,3,490.51,1423.66,47.87
2088,485,241,5,191.7,958.5,0.0
2089,485,283,2,395.21,790.42,0.0
2090,485,161,1,56.31,56.31,0.0
2091,485,27,4,204.87,786.96,32.52
2092,485,210,4,378.11,1512.44,0.0
2093,485,323,5,298.3,1491.5,0.0
2094,485,156,4,453.58,1814.32,0.0
2095,486,280,4,228.74,914.96,0.0
2096,487,177,4,295.95,1183.8,0.0
2097,487,21,2,214.67,429.34,0.0
2098,487,268,5,61.54,307.7,0.0
2099,487,19,2,118.33,236.66,0.0
2100,487,17,5,464.81,2324.05,0.0
2101,487,337,5,152.21,761.05,0.0
2102,487,31,5,345.84,1729.2,0.0
2103,488,263,2,221.89,443.78,0.0
2104,488,241,5,191.7,958.5,0.0
2105,488,253,1,169.45,169.45,0.0
2106,488,26,3,241.01,660.83,62.2
2107,488,48,3,78.05,215.5,18.65
2108,489,189,4,383.38,1533.52,0.0
2109,490,118,4,216.01,864.04,0.0
2110,490,194,2,486.17,972.34,0.0
2111,490,104,3,291.89,875.67,0.0
2112,490,206,2,9.59,19.18,0.0
2113,491,110,2,188.65,377.3,0.0
2114,491,77,4,84.08,314.18,22.14
2115,491,184,4,124.66,498.64,0.0
2116,491,309,4,52.31,209.24,0.0
2117,491,225,2,474.52,949.04,0.0
2118,491,283,2,395.21,790.42,0.0
2119,492,125,5,116.95,584.75,0.0
2120,492,147,3,184.49,553.47,0.0
2121,492,306,4,340.04,1260.62,99.54
2122,492,205,4,362.94,1451.76,0.0
2123,492,190,2,469.78,939.56,0.0
2124,492,317,4,411.73,1646.92,0.0
2125,492,224,5,337.9,1689.5,0.0
2126,493,280,2,228.74,457.48,0.0
2127,493,30,5,136.27,681.35,0.0
2128,493,211,5,335.55,1641.42,36.33
2129,493,305,2,8.94,17.88,0.0
2130,493,268,3,61.54,184.62,0.0
2131,493,165,1,197.7,197.7,0.0
2132,494,4,3,50.91,152.73,0.0
2133,494,318,5,442.29,2211.45,0.0
2134,494,262,1,62.45,62.45,0.0
2135,494,267,2,102.55,205.1,0.0
2136,494,89,2,374.41,748.82,0.0
2137,494,285,2,128.94,257.88,0.0
2138,495,105,4,267.77,1071.08,0.0
2139,495,166,1,275.01,275.01,0.0
2140,496,111,3,469.83,1301.1,108.39
2141,496,122,2,51.15,102.3,0.0
2142,497,88,1,324.13,269.09,55.04
2143,497,253,2,169.45,338.9,0.0
2144,497,26,3,241.01,723.03,0.0
2145,497,318,3,442.29,1326.87,0.0
2146,498,83,1,169.99,169.99,0.0
2147,498,227,2,153.86,307.72,0.0
2148,498,257,5,124.8,611.66,12.34
2149,498,284,5,5.33,26.65,0.0
2150,498,278,4,481.57,1926.28,0.0
2151,499,37,5,462.62,2313.1,0.0
2152,499,117,2,114.67,229.34,0.0
2153,499,244,1,284.16,284.16,0.0
2154,499,234,5,193.02,920.2,44.9
2155,499,25,4,360.61,1442.44,0.0
2156,499,266,2,197.47,394.94,0.0
2157,499,195,1,411.72,411.72,0.0
2158,500,1,1,115.49,115.49,0.0
2159,500,147,1,184.49,184.49,0.0
2160,500,212,2,309.24,618.48,0.0
2161,500,250,5,11.11,55.55,0.0
2162,500,158,1,317.82,317.82,0.0
2163,500,224,4,337.9,1266.64,84.96
2164,501,139,3,154.9,464.7,0.0
2165,501,171,5,261.28,1306.4,0.0
2166,501,10,2,75.72,151.44,0.0
2167,502,92,4,239.12,956.48,0.0
2168,502,285,3,128.94,386.82,0.0
2169,502,212,3,309.24,927.72,0.0
2170,502,306,1,48.27,35.51,12.76
2171,502,58,1,499.95,499.95,0.0
2172,502,322,1,330.15,330.15,0.0
2173,503,197,4,499.07,1996.28,0.0
2174,503,34,3,371.91,1115.73,0.0
2175,503,31,4,349.64,1398.56,0.0
2176,503,147,3,184.49,553.47,0.0
2177,503,46,4,170.92,683.68,0.0
2178,503,230,4,478.72,1914.88,0.0
2179,504,77,5,255.59,1252.91,25.04
2180,504,116,5,67.75,338.75,0.0
2181,504,15,3,60.37,181.11,0.0
2182,504,272,2,250.01,500.02,0.0
2183,504,264,2,401.02,802.04,0.0
2184,505,149,3,291.9,841.45,34.25
2185,505,322,1,330.15,330.15,0.0
2186,505,279,2,164.44,328.88,0.0
2187,505,333,1,441.48,441.48,0.0
2188,505,297,5,418.09,2090.45,0.0
2189,506,187,4,441.76,1767.04,0.0
2190,506,233,5,432.72,2163.6,0.0
2191,506,226,4,193.67,774.68,0.0
2192,506,112,5,451.34,2256.7,0.0
2193,506,7,5,108.71,543.55,0.0
2194,506,311,5,391.07,1955.35,0.0
2195,506,261,3,198.61,595.83,0.0
2196,506,327,4,471.25,1885.0,0.0
2197,507,171,3,261.28,783.84,0.0
2198,507,331,5,26.68,133.4,0.0
2199,507,350,4,477.05,1908.2,0.0
2200,507,283,2,395.21,790.42,0.0
2201,507,261,5,198.61,993.05,0.0
2202,507,252,3,129.59,388.77,0.0
2203,507,188,4,204.61,818.44,0.0
2204,508,265,1,399.89,399.89,0.0
2205,508,135,3,296.49,889.47,0.0
2206,508,154,5,201.24,1006.2,0.0
2207,508,77,2,170.53,341.06,0.0
2208,508,54,4,241.1,964.4,0.0
2209,509,263,2,221.89,443.78,0.0
2210,510,128,5,188.18,940.9,0.0
2211,510,83,-2,169.99,-339.98,0.0
2212,510,332,2,348.12,615.63,80.61
2213,510,117,4,114.67,458.68,0.0
2214,510,21,1,214.67,214.67,0.0
2215,510,321,2,19.51,39.02,0.0
2216,510,160,3,26.55,79.65,0.0
2217,511,274,2,137.61,275.22,0.0
2218,511,81,2,50.21,86.09,14.33
2219,512,33,5,453.14,2265.7,0.0
2220,512,332,2,348.12,696.24,0.0
2221,513,253,1,169.45,169.45,0.0
2222,513,134,5,15.32,72.4,4.2
2223,513,230,4,478.72,1914.88,0.0
2224,513,318,4,442.29,1769.16,0.0
2225,513,255,1,191.15,191.15,0.0
2226,513,148,5,55.06,275.3,0.0
2227,513,167,1,369.98,369.98,0.0
2228,514,72,1,434.89,434.89,0.0
2229,514,266,2,197.47,394.94,0.0
2230,514,316,2,102.89,205.78,0.0
2231,514,20,1,363.06,262.22,100.84
2232,514,283,2,395.21,790.42,0.0
2233,515,293,3,40.15,120.45,0.0
2234,515,342,5,416.93,2084.65,0.0
2235,515,116,4,67.75,271.0,0.0
2236,515,258,4,255.77,1023.08,0.0
2237,515,254,4,303.59,1214.36,0.0
2238,515,13,4,322.28,1251.24,37.88
2239,515,67,5,474.29,2371.45,0.0
2240,516,77,3,21.8,65.4,0.0
2241,516,152,5,437.14,2185.7,0.0
2242,516,252,5,129.59,647.95,0.0
2243,516,99,3,9.65,28.95,0.0
2244,516,180,2,422.05,816.94,27.16
2245,516,75,3,228.0,684.0,0.0
2246,517,323,5,298.3,1491.5,0.0
2247,518,240,2,232.2,464.4,0.0
2248,518,347,4,440.67,1762.68,0.0
2249,518,67,3,474.29,1422.87,0.0
2250,518,54,1,241.1,241.1,0.0
2251,518,229,5,338.47,1692.35,0.0
2252,518,171,2,261.28,522.56,0.0
2253,518,35,4,472.93,1891.72,0.0
2254,518,105,3,267.77,803.31,0.0
2255,519,81,3,50.21,150.63,0.0
2256,519,180,1,422.05,422.05,0.0
2257,519,291,4,278.93,1115.72,0.0
2258,519,112,4,451.34,1805.36,0.0
2259,519,273,4,21.18,84.72,0.0
2260,519,348,1,76.21,76.21,0.0
2261,519,256,1,476.74,371.72,105.02
2262,520,199,5,471.04,2355.2,0.0
2263,521,208,5,369.63,1848.15,0.0
2264,521,287,3,175.07,525.21,0.0
2265,521,214,2,459.04,918.08,0.0
2266,521,224,4,337.9,1304.82,46.78
2267,521,183,2,305.3,610.6,0.0
2268,521,334,5,400.6,2003.0,0.0
2269,521,246,1,496.33,496.33,0.0
2270,521,40,3,93.39,280.17,0.0
2271,522,150,1,307.24,239.38,67.86
2272,523,312,3,107.78,311.39,11.95
2273,523,280,4,228.74,914.96,0.0
2274,523,263,5,221.89,1109.45,0.0
2275,523,345,2,197.11,343.96,50.26
2276,523,335,5,471.21,2356.05,0.0
2277,524,344,3,43.79,127.19,4.18
2278,524,246,4,496.33,1985.32,0.0
2279,524,337,1,152.21,152.21,0.0
2280,524,224,3,337.9,1013.7,0.0
2281,524,158,1,317.82,317.82,0.0
2282,525,224,-1,337.9,-337.9,0.0
2283,525,348,2,76.21,152.42,0.0
2284,525,25,5,360.61,1803.05,0.0
2285,525,171,2,261.28,522.56,0.0
2286,525,42,2,474.69,949.38,0.0
2287,525,218,1,72.04,72.04,0.0
2288,525,153,4,84.35,337.4,0.0
2289,525,127,4,203.39,813.56,0.0
2290,526,144,3,281.19,843.57,0.0
2291,526,19,1,118.33,118.33,0.0
2292,526,36,4,391.16,1564.64,0.0
2293,526,322,1,330.15,330.15,0.0
2294,526,79,5,414.18,2021.99,48.91
2295,526,1,1,115.49,115.49,0.0
2296,527,81,4,50.21,200.84,0.0
2297,527,137,2,303.19,565.12,41.26
2298,527,222,5,107.01,515.11,19.94
2299,527,232,3,25.83,77.49,0.0
2300,528,250,3,11.11,33.33,0.0
2301,528,225,1,474.52,474.52,0.0
2302,528,83,5,169.99,849.95,0.0
2303,529,228,2,125.21,250.42,0.0
2304,529,90,5,292.06,1460.3,0.0
2305,529,212,4,309.24,1236.96,0.0
2306,529,24,1,21.84,21.84,0.0
2307,529,302,5,26.8,134.0,0.0
2308,529,125,3,116.95,350.85,0.0
2309,529,213,2,333.73,573.91,93.55
2310,529,43,5,151.35,756.75,0.0
2311,530,238,4,10.87,43.48,0.0
2312,530,83,1,169.99,169.99,0.0
2313,530,255,5,191.15,955.75,0.0
2314,530,20,5,363.06,1815.3,0.0
2315,530,237,4,189.73,758.92,0.0
2316,531,68,1,150.65,150.65,0.0
2317,531,261,3,198.61,543.18,52.65
2318,531,350,3,383.34,1150.02,0.0
2319,531,166,5,275.01,1375.05,0.0
2320,531,106,2,483.42,966.84,0.0
2321,531,304,4,93.78,375.12,0.0
2322,532,101,2,289.53,579.06,0.0
2323,532,241,4,191.7,766.8,0.0
2324,532,86,3,441.02,1323.06,0.0
2325,532,200,3,149.41,448.23,0.0
2326,532,349,5,449.03,2245.15,0.0
2327,532,226,3,193.67,581.01,0.0
2328,533,17,2,464.81,929.62,0.0
2329,533,108,2,17.39,34.78,0.0
2330,533,46,2,170.92,341.84,0.0
2331,534,256,1,476.74,476.74,0.0
2332,534,314,3,428.03,1284.09,0.0
2333,534,330,2,460.91,921.82,0.0
2334,534,8,2,233.82,467.64,0.0
2335,535,52,3,325.37,976.11,0.0
2336,535,278,2,481.57,963.14,0.0
2337,535,202,4,466.85,1867.4,0.0
2338,536,51,2,142.27,284.54,0.0
2339,536,267,5,102.55,512.75,0.0
2340,536,98,3,306.7,920.1,0.0
2341,536,228,4,125.21,494.32,6.52
2342,537,118,1,216.01,216.01,0.0
2343,537,36,4,391.16,1564.64,0.0
2344,537,254,1,303.59,303.59,0.0
2345,537,147,4,184.49,737.96,0.0
2346,537,131,4,32.12,128.48,0.0
2347,537,219,5,482.25,2411.25,0.0
2348,537,109,4,207.11,788.6,39.84
2349,538,221,2,127.52,255.04,0.0
2350,539,235,5,398.51,1992.55,0.0
2351,539,290,3,74.31,222.93,0.0
2352,540,346,4,212.7,850.8,0.0
2353,540,28,5,263.78,1318.9,0.0
2354,540,184,5,124.66,623.3,0.0
2355,540,12,4,193.9,775.6,0.0
2356,540,116,4,67.75,271.0,0.0
2357,541,190,4,469.78,1805.94,73.18
2358,541,66,1,426.22,426.22,0.0
2359,542,154,4,201.24,804.96,0.0
2360,542,48,2,78.05,156.1,0.0
2361,542,164,2,146.62,293.24,0.0
2362,542,109,4,207.11,828.44,0.0
2363,542,253,4,169.45,677.8,0.0
2364,543,298,1,308.09,308.09,0.0
2365,544,182,2,404.64,809.28,0.0
2366,544,348,1,76.21,76.21,0.0
2367,544,135,2,296.49,592.98,0.0
2368,544,158,4,317.82,1271.28,0.0
2369,544,29,3,231.33,693.99,0.0
2370,545,36,1,391.16,391.16,0.0
2371,545,259,1,385.63,385.63,0.0
2372,545,241,3,191.7,575.1,0.0
2373,545,168,1,184.84,184.84,0.0
2374,545,186,1,460.0,460.0,0.0
2375,546,230,4,478.72,1914.88,0.0
2376,546,44,1,417.69,417.69,0.0
2377,547,63,2,11.26,22.52,0.0
2378,548,319,1,143.49,143.49,0.0
2379,548,292,4,98.38,383.64,9.88
2380,548,286,4,353.33,1413.32,0.0
2381,548,82,3,261.89,785.67,0.0
2382,548,261,1,198.61,198.61,0.0
2383,548,255,2,191.15,382.3,0.0
2384,548,224,4,337.9,1351.6,0.0
2385,548,265,1,399.89,399.89,0.0
2386,549,117,5,114.67,573.35,0.0
2387,549,201,3,424.66,1273.98,0.0
2388,549,128,5,188.18,906.02,34.88
2389,549,343,5,401.22,2006.1,0.0
2390,549,139,5,154.9,774.5,0.0
2391,550,18,3,64.9,180.03,14.67
2392,550,103,1,379.01,379.01,0.0
2393,550,172,1,65.71,65.71,0.0
2394,551,214,3,459.04,1377.12,0.0
2395,552,155,4,396.73,1586.92,0.0
2396,552,247,4,387.22,1548.88,0.0
2397,552,313,4,78.42,313.68,0.0
2398,552,60,4,273.72,1094.88,0.0
2399,552,280,2,228.74,445.83,11.65
2400,552,224,2,337.9,675.8,0.0
2401,552,206,3,9.59,28.19,0.58
2402,553,117,3,114.67,344.01,0.0
2403,553,324,1,112.49,101.33,11.16
2404,553,200,3,448.85,1346.55,0.0
2405,553,114,-1,407.46,-517.6,110.14
2406,553,339,4,157.63,630.52,0.0
2407,553,259,4,385.63,1542.52,0.0
2408,553,292,1,98.38,98.38,0.0
2409,554,340,2,187.85,375.7,0.0
2410,554,1,3,115.49,346.47,0.0
2411,554,311,2,391.07,782.14,0.0
2412,554,293,5,40.15,200.75,0.0
2413,554,296,5,309.94,1549.7,0.0
2414,554,288,2,160.11,320.22,0.0
2415,554,77,3,69.02,207.06,0.0
2416,555,27,1,204.87,159.5,45.37
2417,555,222,4,107.01,428.04,0.0
2418,555,92,1,239.12,170.82,68.3
2419,555,100,5,481.2,2406.0,0.0
2420,555,77,1,84.7,84.7,0.0
2421,555,94,1,237.4,237.4,0.0
2422,556,63,2,11.26,22.52,0.0
2423,556,326,5,422.92,2114.6,0.0
2424,557,284,1,5.33,5.33,0.0
2425,558,270,2,92.88,185.76,0.0
2426,558,319,2,143.49,286.98,0.0
2427,558,213,4,333.73,1334.92,0.0
2428,558,338,1,412.83,412.83,0.0
2429,558,179,3,154.9,464.7,0.0
2430,558,205,5,362.94,1814.7,0.0
2431,559,34,3,371.91,1115.73,0.0
2432,559,195,4,411.72,1646.88,0.0
2433,559,228,4,125.21,500.84,0.0
2434,559,53,3,168.79,506.37,0.0
2435,560,151,5,492.3,2461.5,0.0
2436,560,9,2,161.15,322.3,0.0
2437,560,350,3,486.52,1459.56,0.0
2438,561,248,3,411.74,1235.22,0.0
2439,561,130,4,175.86,703.44,0.0
2440,561,53,5,168.79,808.47,35.48
2441,561,297,4,418.09,1672.36,0.0
2442,561,77,1,263.03,263.03,0.0
2443,562,24,5,167.65,838.25,0.0
2444,562,38,1,115.1,115.1,0.0
2445,562,59,5,18.21,91.05,0.0
2446,562,178,1,467.7,467.7,0.0
2447,563,28,2,263.78,527.56,0.0
2448,563,49,4,128.35,513.4,0.0
2449,563,148,1,55.06,55.06,0.0
2450,563,39,1,432.85,432.85,0.0
2451,564,152,4,437.14,1748.56,0.0
2452,564,113,2,485.69,971.38,0.0
2453,564,143,4,459.38,1837.52,0.0
2454,564,71,3,183.64,550.92,0.0
2455,565,136,1,267.65,267.65,0.0
2456,565,338,1,412.83,412.83,0.0
2457,566,319,3,143.49,412.03,18.44
2458,566,299,5,250.72,1253.6,0.0
2459,566,345,5,197.11,985.55,0.0
2460,567,306,1,23.81,23.81,0.0
2461,567,114,1,407.46,407.46,0.0
2462,567,332,1,348.12,348.12,0.0
2463,567,215,3,223.71,671.13,0.0
2464,567,63,3,11.26,33.78,0.0
2465,568,76,5,196.1,928.74,51.76
2466,568,45,4,110.78,443.12,0.0
2467,569,293,1,40.15,40.15,0.0
2468,569,47,4,307.58,1230.32,0.0
2469,569,161,1,56.31,56.31,0.0
2470,569,106,4,483.42,1933.68,0.0
2471,569,48,1,78.05,78.05,0.0
2472,570,185,4,407.67,1630.68,0.0
2473,570,92,3,239.12,717.36,0.0
2474,570,272,4,250.01,1000.04,0.0
2475,570,23,1,95.08,95.08,0.0
2476,570,17,3,464.81,1394.43,0.0
2477,570,350,5,132.37,661.85,0.0
2478,571,148,2,55.06,110.12,0.0
2479,571,153,4,84.35,316.63,20.77
2480,571,182,5,404.64,2023.2,0.0
2481,571,129,1,338.61,319.07,19.54
2482,571,90,-3,292.06,-876.18,0.0
2483,571,99,1,9.65,9.65,0.0
2484,571,285,2,128.94,257.88,0.0
2485,571,348,2,76.21,152.42,0.0
2486,572,149,3,294.48,883.44,0.0
2487,572,183,5,305.3,1526.5,0.0
2488,573,123,5,65.5,327.5,0.0
2489,573,145,2,458.79,917.58,0.0
2490,573,249,2,280.71,561.42,0.0
2491,573,131,1,32.12,32.12,0.0
2492,573,239,5,459.43,2297.15,0.0
2493,574,146,2,323.53,647.06,0.0
2494,574,281,3,293.07,879.21,0.0
2495,574,237,5,189.73,948.65,0.0
2496,574,164,2,146.62,293.24,0.0
2497,574,118,5,216.01,1080.05,0.0
2498,575,109,2,207.11,414.22,0.0
2499,575,313,3,78.42,235.26,0.0
2500,575,23,4,57.31,229.24,0.0
2501,575,258,5,255.77,1278.85,0.0
2502,576,335,4,471.21,1884.84,0.0
2503,576,152,5,437.14,2185.7,0.0
2504,577,140,2,42.98,85.96,0.0
2505,577,265,1,399.89,399.89,0.0
2506,577,216,1,231.12,231.12,0.0
2507,577,148,1,55.06,55.06,0.0
2508,578,41,4,195.67,782.68,0.0
2509,578,266,4,197.47,789.88,0.0
2510,578,15,1,60.37,60.37,0.0
2511,578,308,2,486.42,972.84,0.0
2512,578,207,5,426.27,2131.35,0.0
2513,578,20,5,363.06,1815.3,0.0
2514,578,53,1,168.79,168.79,0.0
2515,578,235,5,398.51,1992.55,0.0
2516,579,33,2,453.14,906.28,0.0
2517,579,202,3,466.85,1400.55,0.0
2518,579,188,4,204.61,818.44,0.0
2519,579,140,2,42.98,85.96,0.0
2520,579,273,3,21.18,63.54,0.0
2521,579,50,4,408.43,1633.72,0.0
2522,579,97,2,32.78,58.48,7.08
2523,579,70,2,346.63,598.67,94.59
2524,580,171,4,261.28,1045.12,0.0
2525,580,239,3,459.43,1314.02,64.27
2526,580,136,3,267.65,802.95,0.0
2527,581,206,5,9.59,47.95,0.0
2528,581,126,5,415.58,2077.9,0.0
2529,581,110,5,188.65,943.25,0.0
2530,581,124,3,256.17,768.51,0.0
2531,581,44,1,417.69,417.69,0.0
2532,581,303,2,116.14,232.28,0.0
2533,581,42,4,474.69,1898.76,0.0
2534,581,296,2,309.94,619.88,0.0
2535,582,68,2,150.65,301.3,0.0
2536,582,156,4,274.72,1098.88,0.0
2537,582,328,4,355.06,1420.24,0.0
2538,582,42,5,474.69,2373.45,0.0
2539,582,347,5,440.67,2203.35,0.0
2540,582,115,1,91.38,81.59,9.79
2541,583,233,1,432.72,432.72,0.0
2542,584,109,1,207.11,207.11,0.0
2543,584,319,4,143.49,573.96,0.0
2544,584,62,5,64.92,324.6,0.0
2545,584,233,2,432.72,865.44,0.0
2546,584,332,2,348.12,696.24,0.0
2547,584,79,5,414.18,2070.9,0.0
2548,584,66,5,426.22,2131.1,0.0
2549,584,8,4,233.82,935.28,0.0
2550,585,38,3,115.1,327.18,18.12
2551,585,301,4,183.26,733.04,0.0
2552,585,217,4,41.15,164.6,0.0
2553,585,224,-1,337.9,-337.9,0.0
2554,585,252,4,129.59,518.36,0.0
2555,586,341,4,47.43,189.72,0.0
2556,586,71,5,183.64,918.2,0.0
2557,586,219,3,482.25,1446.75,0.0
2558,586,322,5,330.15,1650.75,0.0
2559,586,59,2,451.86,903.72,0.0
2560,586,197,4,499.07,1996.28,0.0
2561,587,335,3,471.21,1413.63,0.0
2562,587,287,4,175.07,700.28,0.0
2563,587,71,2,183.64,367.28,0.0
2564,587,76,3,476.09,1428.27,0.0
2565,587,115,4,91.38,365.52,0.0
2566,587,288,2,160.11,320.22,0.0
2567,588,211,5,335.55,1677.75,0.0
2568,588,198,4,434.49,1737.96,0.0
2569,588,76,4,399.25,1597.0,0.0
2570,589,186,2,269.85,539.7,0.0
2571,589,32,5,372.5,1862.5,0.0
2572,589,159,1,333.86,333.86,0.0
2573,590,276,4,178.56,714.24,0.0
2574,590,40,4,93.39,373.56,0.0
2575,590,20,4,363.06,1452.24,0.0
2576,590,235,4,398.51,1594.04,0.0
2577,590,171,4,261.28,1045.12,0.0
2578,590,202,2,466.85,933.7,0.0
2579,590,112,3,451.34,1222.14,131.88
2580,591,125,4,116.95,467.8,0.0
2581,591,268,5,61.54,307.7,0.0
2582,591,325,5,120.15,600.75,0.0
2583,592,246,1,496.33,374.7,121.63
2584,593,347,3,440.67,1322.01,0.0
2585,593,229,5,338.47,1692.35,0.0
2586,593,164,1,146.62,146.62,0.0
2587,593,36,5,391.16,1955.8,0.0
2588,593,325,2,120.15,240.3,0.0
2589,594,153,2,84.35,168.7,0.0
2590,594,300,5,200.94,966.43,38.27
2591,594,307,3,5.72,17.16,0.0
2592,595,115,1,91.38,91.38,0.0
2593,595,249,4,280.71,1122.84,0.0
2594,595,305,5,8.94,44.7,0.0
2595,595,86,3,441.02,1323.06,0.0
2596,595,253,3,169.45,508.35,0.0
2597,595,49,2,128.35,256.7,0.0
2598,596,89,1,374.41,374.41,0.0
2599,597,165,3,108.17,324.51,0.0
2600,597,75,3,228.0,684.0,0.0
2601,597,317,4,411.73,1646.92,0.0
2602,597,324,1,81.51,81.51,0.0
2603,597,308,3,486.42,1459.26,0.0
2604,597,113,4,485.69,1942.76,0.0
2605,598,192,2,422.09,844.18,0.0
2606,598,218,3,72.04,216.12,0.0
2607,599,109,2,207.11,414.22,0.0
2608,599,46,3,170.92,512.76,0.0
2609,599,339,5,157.63,788.15,0.0
2610,599,156,4,449.83,1799.32,0.0
2611,599,321,2,19.51,39.02,0.0
2612,599,332,3,348.12,1044.36,0.0
2613,599,307,4,5.72,22.88,0.0
2614,599,262,4,62.45,249.8,0.0
2615,600,110,5,188.65,943.25,0.0
2616,601,180,3,422.05,1204.17,61.98
2617,602,321,4,19.51,78.04,0.0
2618,602,238,5,10.87,54.35,0.0
2619,602,131,1,32.12,23.05,9.07
2620,602,325,-2,120.15,-268.05,27.75
2621,602,22,1,431.53,325.84,105.69
2622,602,322,4,330.15,1320.6,0.0
2623,603,345,3,197.11,591.33,0.0
2624,603,248,5,339.69,1698.45,0.0
2625,603,148,1,55.06,55.06,0.0
2626,603,311,2,391.07,782.14,0.0
2627,603,162,1,490.51,490.51,0.0
2628,604,12,2,193.9,387.8,0.0
2629,604,268,2,61.54,123.08,0.0
2630,604,278,2,481.57,963.14,0.0
2631,605,197,4,499.07,1996.28,0.0
2632,605,340,3,187.85,563.55,0.0
2633,606,161,5,56.31,281.55,0.0
2634,606,241,5,191.7,912.49,46.01
2635,606,284,1,5.33,5.33,0.0
2636,606,267,5,102.55,512.75,0.0
2637,606,289,2,307.11,574.29,39.93
2638,606,260,1,218.08,218.08,0.0
2639,606,150,2,307.24,574.47,40.01
2640,607,92,1,239.12,239.12,0.0
2641,607,139,3,154.9,464.7,0.0
2642,607,92,4,239.12,956.48,0.0
2643,607,301,3,183.26,549.78,0.0
2644,607,90,3,292.06,876.18,0.0
2645,608,142,2,46.74,93.48,0.0
2646,608,138,1,323.28,323.28,0.0
2647,608,276,4,178.56,714.24,0.0
2648,608,42,4,474.69,1898.76,0.0
2649,608,49,5,128.35,641.75,0.0
2650,609,56,2,297.99,517.91,78.07
2651,609,349,1,449.03,315.92,133.11
2652,609,346,5,212.7,1063.5,0.0
2653,609,296,3,309.94,892.69,37.13
2654,609,303,4,116.14,464.56,0.0
2655,609,13,5,322.28,1611.4,0.0
2656,609,138,3,323.28,969.84,0.0
2657,609,271,3,160.72,482.16,0.0
2658,610,176,2,41.51,83.02,0.0
2659,610,55,4,220.74,837.07,45.89
2660,610,334,2,400.6,730.55,70.65
2661,610,241,-1,191.7,-191.7,0.0
2662,611,341,2,47.43,94.86,0.0
2663,611,246,3,496.33,1488.99,0.0
2664,611,118,5,216.01,1063.38,16.67
2665,611,214,-1,459.04,-459.04,0.0
2666,611,136,1,267.65,267.65,0.0
2667,611,164,2,146.62,293.24,0.0
